200102,0,0,0,0,0,100,0,0,19.3115,3.9869
200103,0,0,0,0,0,100,0,0,19.3115,3.9869
200104,0,0,0,0,0,100,0,0,19.3115,3.9869
200105,0,0,0,0,0,100,0,0,19.3115,3.9869
200106,0,0,0,0,0,100,0,0,19.3115,3.9869
200107,0,0,0,0,0,100,0,0,19.3115,3.9869
200108,0,0,0,0,0,100,0,0,19.3115,3.9869
200109,0,0,0,0,0,100,0,0,19.3115,3.9869
200110,0,0,0,0,0,100,0,0,19.3115,3.9869
200111,0,0,0,0,0,100,0,0,19.3115,3.9869
200112,0,0,0,0,0,100,0,0,19.3115,3.9869
200201,0,0,1.69,0,0,100,0,0,19.3115,3.9869
200202,0,0,0,0,0,100,0,0,19.3115,3.9869
200203,0,0,0,0,0,100,0,0,19.3115,3.9869
200204,0,0,1.69,0,0,100,0,0,19.3115,3.9869
200205,0,0,0,0,0,100,0,0,19.3115,3.9869
200206,0,0,0,0,0,100,0,0,19.3115,3.9869
200207,0,0,0,0,0,100,0,0,19.3115,3.9869
200208,0,0,0,0,0,100,0,0,19.3115,3.9869
200209,0,0,0,0,0,100,0,0,19.3115,3.9869
200210,0,0,0,0,0,100,0,0,19.3115,3.9869
200211,0,0,0,0,0,100,0,0,19.3115,3.9869
200212,0,0,0,0,0,100,0,0,19.3115,3.9879
200301,0,0,0,0,0,100,0,0,19.3115,3.9879
200302,0,0,0,0,0,100,0,0,19.3115,3.9879
200303,0,0,0,0,0,100,0,0,19.3115,3.9879
200304,0,0,0,0,0,100,0,0,19.3115,3.9879
200305,0,0,0,0,0,100,0,0,19.3115,3.9879
200306,0,0,0,0,0,100,0,0,19.3115,3.9879
200307,0,0,0,0,0,100,0,0,19.3115,3.9879
200308,0,0,0,0,0,100,0,0,19.3115,3.9879
200309,0,0,0,0,0,100,0,0,19.3115,3.9879
200310,0,0,0,0,0,100,0,0,19.3115,3.9879
200311,0,0,0,0,0,100,0,0,19.3115,3.9879
200312,0,0,0,0,0,100,0,0,19.3115,3.9879
200401,0,0,0,0,0,100,0,0,19.3115,3.9879
200402,0,0,0,0,0,100,0,0,19.3115,3.9879
200403,0,0,0,0,0,100,0,0,19.3115,3.9879
200404,0,0,0,0,0,100,0,0,19.3115,3.9879
200405,0,0,0,0,0,100,0,0,19.3115,3.9879
200406,0,0,0,0,0,100,0,0,19.3115,3.9879
200407,0,0,0,0,0,100,0,0,19.3115,3.9879
200408,0,0,0,0,0,100,0,0,19.3115,3.9879
200409,0,0,0,0,0,100,0,0,19.3115,3.9879
200410,0,0,0,0,0,100,0,0,19.3115,3.9879
200411,0,0,0,0,0,100,0,0,19.3115,3.9879
200412,0,0,0,0,0,100,0,0,19.3115,3.9879
200501,0,0,0,0,0,100,0,0,19.3115,3.9879
200502,0,0,0,0,0,100,0,0,19.3115,3.9879
200503,0,0,0,0,0,100,0,0,19.3115,3.9879
200504,0,0,0,0,0,100,0,0,19.3115,3.9879
200505,0,0,0,0,0,100,0,0,19.3115,3.9879
200506,0,0,0,0,0,100,0,0,19.3115,3.9879
200507,0,0,0,0,0,100,0,0,19.3115,3.9879
200508,0,0,0,0,0,100,0,0,19.3115,3.9879
200509,0,0,0,0,0,100,0,0,19.3115,3.9879
200510,0,0,0,0,0,100,0,0,19.3115,3.9879
200511,0,0,0,0,0,100,0,0,19.3115,3.9879
200512,0,0,0,0,0,100,0,0,19.3115,3.9879
200601,0,0,0,0,0,100,0,0,19.3115,3.9879
200602,0,0,0,0,0,100,0,0,19.3115,3.9879
200603,0,0,0,0,0,100,0,0,19.3115,3.9879
200604,0,0,0,0,0,100,0,0,19.3115,3.9879
200605,0,0,0,0,0,100,0,0,19.3115,3.9879
200606,0,0,0,0,0,100,0,0,19.3115,3.9879
200607,0,0,0,0,0,100,0,0,19.3115,3.9879
200608,0,0,0,0,0,100,0,0,19.3115,3.9879
200609,0,0,0,0,0,100,0,0,19.3115,3.9879
200610,0,0,0,0,0,100,0,0,19.3115,3.9879
200611,0,0,0,0,0,100,0,0,19.3115,3.9879
200612,0,0,0,0,0,100,0,0,19.3115,3.9879
200701,0,0,0,0,0,100,0,0,19.3115,3.9879
200702,0,0,0,0,0,100,0,0,19.3115,3.9879
200703,0,0,0,0,0,100,0,0,19.3115,3.9879
200704,0,0,0,0,0,100,0,0,19.3115,3.9879
200705,0,0,0,0,0,100,0,0,19.3115,3.9879
200706,0,0,0,0,0,0,0,0,19.3115,3.9879
200707,0,0,0,0,0,100,0,0,19.3115,3.9879
200708,0,0,0,0,0,100,0,0,19.3115,3.9879
200709,0,0,0,0,0,100,0,0,19.3115,3.9879
200710,0,0,0,0,0,100,0,0,19.3115,3.9879
200711,0,0,0,0,0,100,0,0,19.3115,3.9879
200712,0,0,0,0,0,100,0,0,19.3115,3.9879
200801,0,0,0,0,0,100,0,0,19.3115,3.9879
200802,0,0,0,0,0,0,0,0,19.3115,3.9879
200803,0,0,0,0,0,0,0,0,19.3115,3.9879
200804,0,0,0,0,0,0,0,0,19.3115,3.9879
200805,0,0,0,0,0,0,0,0,19.3115,3.9879
200806,0,0,0,0,0,0,0,0,19.3115,3.9879
200807,0,0,0,0,0,0,0,0,19.3115,3.9879
200808,0,0,0,0,0,0,0,0,19.3115,3.9879
200809,0,0,0,0,0,0,0,0,19.3115,3.9879
200810,0,0,0,0,0,0,0,0,19.3115,3.9879
200811,0,0,0,0,0,0,0,0,19.3115,3.9879
200812,0,0,0,0,0,0,0,0,19.3115,3.9879
200901,0,0,0,0,0,0,0,0,19.3115,3.9879
200902,0,0,0,0,0,0,0,0,19.3115,3.9879
200903,0,0,0,0,0,0,0,0,19.3115,3.9879
200904,0,0,0,0,0,0,0,0,19.3115,3.9879
200905,0,0,0,0,0,0,0,0,19.3115,3.9879
200906,0,0,0,0,0,0,0,0,19.3115,3.9879
200907,0,0,0,0,0,0,0,0,19.3115,3.9879
200908,0,0,0,0,0,0,0,0,19.3115,3.9879
200909,0,0,0,0,0,0,0,0,19.3115,3.9879
200910,0,0,0,0,0,0,0,0,19.3115,3.9879
200911,0,0,0,0,0,0,0,0,19.3115,3.9879
200912,0,0,0,0,0,0,0,0,19.3115,3.9879
201001,0,0,0,0,0,0,0,0,19.3115,3.9879
201002,0,0,0,0,0,0,0,0,19.3115,3.9879
201003,0,0,0,0,0,0,0,0,19.3115,3.9879
201004,0,0,0,0,0,0,0,0,19.3115,3.9879
201005,0,0,0,0,0,0,0,0,19.3115,3.9879
201006,0,0,0,0,0,0,0,0,19.3115,3.9879
201007,0,0,0,0,0,0,0,0,19.3115,3.9879
201008,0,0,0,0,0,0,0,0,19.3115,3.9879
201009,0,0,0,0,0,0,0,0,19.3115,3.9879
201010,0,0,0,0,0,0,0,0,19.3115,3.9879
201011,0,0,0,0,0,0,0,0,19.3115,3.9879
201012,0,0,0,0,0,0,0,0,19.3115,3.9879
201101,0,0,0,0,0,0,0,0,19.3115,3.9879
201102,0,0,0,0,0,0,0,0,19.3115,3.9879
201103,0,0,0,0,0,0,0,0,19.3115,3.9879
201104,0,0,0,0,0,0,0,0,19.3115,3.9879
201105,0,0,0,0,0,0,0,0,19.3115,3.9879
201106,0,0,0,0,0,0,0,0,19.3115,3.9879
201107,0,0,0,0,0,0,0,0,19.3115,3.9879
201108,0,0,0,0,0,0,0,0,19.3115,3.9879
201109,0,0,0,0,0,0,0,0,19.3115,3.9879
201110,0,0,0,0,0,0,0,0,19.3115,3.9879
201111,0.2,0.22,0,1,18.1,95,0.0001,0.0018,19.312,3.9897
201112,0.26,0.27,0,0.4,18.7,98.2,0.0003,0.013,19.3122,4.0009
201201,0.26,0.27,0,0.3,18.6,98.3,0.0002,0.0112,19.3124,4.0121
201202,0.26,0.27,0,0.3,20,98.7,0.0003,0.0212,19.3125,4.0221
201203,0.26,0.27,0,0.3,20.1,98.7,0.0004,0.0312,19.3126,4.0321
201204,0.26,0.27,0,0.3,19.1,98.7,0.0005,0.0407,19.3127,4.0416
201205,0.35,0.36,0,0.3,18.9,98.2,0.0007,0.0501,19.3129,4.051
201206,0.35,0.36,0,0.3,18.4,98.4,0.0009,0.0593,19.3131,4.0602
201207,0.35,0.36,0,0.3,18.4,98.4,0.0011,0.0685,19.3133,4.0694
201208,0.36,0.36,0,0.3,18.6,98.5,0.0012,0.0778,19.3134,4.0787
201209,0.32,0.33,0,0.3,18.7,98.6,0.0013,0.0872,19.3135,4.0881
201210,0.34,0.35,0,0.3,18.7,98.3,0.0015,0.0965,19.3137,4.0974
201211,0.3,0.31,0,0.2,17.8,98.8,0.0016,0.1054,19.3138,4.1063
201212,0.36,0.37,3.16,0.7,40.3,98.3,0.0034,0.2101,19.3156,4.211
201301,0.36,0.37,3.02,0.7,40.4,98.3,0.0004,0.0202,19.316,4.2312
201302,0.36,0.37,3.45,0.3,17.7,98.3,0.0006,0.0291,19.3162,4.2401
201303,0.36,0.37,3.45,0.3,17.7,98.2,0.0008,0.0379,19.3164,4.2489
201304,0.34,0.35,3.45,0.3,17.5,98.2,0.001,0.0466,19.3166,4.2576
201305,0.36,0.37,3.45,0.3,18,98.2,0.0012,0.0556,19.3168,4.2666
201306,0.36,0.37,3.45,0.3,18,98.2,0.0014,0.0646,19.317,4.2756
201307,0.36,0.37,3.4,0.3,17.4,98.2,0.0016,0.0733,19.3172,4.2843
201308,0.36,0.37,3.4,0.3,17.5,98.2,0.0018,0.082,19.3174,4.293
201309,0.36,0.37,3.24,0.3,18,98.2,0.002,0.091,19.3176,4.302
201310,0.36,0.37,3.24,0.3,17.9,98.2,0.0021,0.099,19.3177,4.31
201311,0.36,0.37,3.24,0.3,17.9,98.2,0.0023,0.1079,19.3179,4.3189
201312,0.45,0.49,3.21,1.6,102.5,98.4,0.0068,0.3948,19.3224,4.6058
201401,0.46,0.5,3.35,0.3,17.9,98.2,0.0004,0.0227,19.3228,4.6285
201402,0.46,0.5,3.35,0.3,17.9,98.2,0.0006,0.0316,19.323,4.6374
201403,0.46,0.5,3.35,0.3,17.5,98.3,0.0008,0.0403,19.3232,4.6461
201404,0.45,0.49,3.35,0.3,17.5,98.2,0.001,0.049,19.3234,4.6548
201405,0.46,0.5,3.35,0.3,17.5,98.2,0.0012,0.0577,19.3236,4.6635
201406,0.45,0.49,3.35,0.3,17.5,98.2,0.0014,0.0664,19.3238,4.6722
201407,0.45,0.49,3.35,0.3,17.9,98.2,0.0016,0.0753,19.324,4.6811
201408,0.45,0.49,3.35,0.3,17.9,98.2,0.0018,0.0842,19.3242,4.69
201409,0.45,0.49,3.58,0.3,17.8,98.2,0.002,0.0931,19.3244,4.6989
201410,0.45,0.48,3.35,0.3,18,98.2,0.0022,0.1021,19.3246,4.7079
201411,0.45,0.49,3.32,0.3,17.5,98.2,0.0024,0.1109,19.3248,4.7167
201412,0.45,0.49,0,0.9,76.9,98.9,0.0032,0.1798,19.3256,4.7856
201501,0.45,0.49,3.32,0.3,18.3,98.2,0.0002,0.0092,19.3258,4.7948
201502,0.47,0.44,3.32,0.4,19.9,98.2,0.0004,0.0191,19.326,4.8047
201503,0.48,0.43,3.32,0.4,19,98.2,0.0006,0.0286,19.3262,4.8142
201504,0.48,0.43,3.32,0.3,18.5,98.2,0.0008,0.0373,19.3264,4.8229
201505,0.47,0.44,3.32,0.3,18.5,98.2,0.001,0.0466,19.3266,4.8322
201506,0.43,0.39,3.32,0.4,19.8,98.2,0.0012,0.0565,19.3268,4.8421
201507,0.48,0.43,3.32,0.4,19.8,98.2,0.0014,0.0664,19.327,4.852
201508,0.48,0.43,3.32,0.4,18.9,98.2,0.0016,0.0759,19.3272,4.8615
201509,0.48,0.43,0,0.3,18.8,98.2,0.0018,0.0853,19.3274,4.8709
201510,0.48,0.43,3.32,0.9,91.5,99,0.0037,0.2682,19.3293,5.0538
201511,0.49,0.44,3.32,1,99.6,99,0.0067,0.5669,19.3323,5.3525
201512,0.5,0.45,3.32,1.6,98.5,98.4,0.0116,0.8714,19.3372,5.657
201601,0.6,0.45,3.32,1.7,97.3,98.2,0.0054,0.3016,19.3426,5.9586
201602,0.6,0.45,3.32,1.8,97.2,98.2,0.0059,0.3307,19.3431,5.9877
201603,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201604,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201605,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201606,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201607,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201608,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201609,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201610,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201611,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201612,0,0,0,0,0,0,0.0059,0.3307,19.3431,5.9877
201701,0,0,0,0,0,0,0,0,19.3431,5.9877
201702,0,0,0,0,0,0,0,0,19.3431,5.9877
201703,0,0,0,0,0,0,0,0,19.3431,5.9877
201704,0,0,0,0,0,0,0,0,19.3431,5.9877
201705,0,0,0,0,0,0,0,0,19.3431,5.9877
201706,0,0,0,0,0,0,0,0,19.3431,5.9877
201707,0,0,0,0,0,0,0,0,19.3431,5.9877
201708,0,0,0,0,0,0,0,0,19.3431,5.9877
201709,0,0,0,0,0,0,0,0,19.3431,5.9877
